M4id,category,Frequency,Horizon,SP,StartingDate
D83,Macro,1,14,Daily,24-06-13 12:00
D84,Macro,1,14,Daily,14-01-13 12:00
D85,Macro,1,14,Daily,04-09-14 12:00
D86,Macro,1,14,Daily,04-11-14 12:00
D87,Macro,1,14,Daily,22-07-15 12:00
D88,Macro,1,14,Daily,22-07-15 12:00
D89,Macro,1,14,Daily,22-07-15 12:00
D90,Macro,1,14,Daily,22-07-15 12:00
D91,Macro,1,14,Daily,22-07-15 12:00
D92,Macro,1,14,Daily,22-07-15 12:00
D93,Macro,1,14,Daily,22-07-15 12:00
D94,Macro,1,14,Daily,22-07-15 12:00
D95,Macro,1,14,Daily,22-07-15 12:00
D96,Macro,1,14,Daily,22-07-15 12:00
D97,Macro,1,14,Daily,22-07-15 12:00
D98,Macro,1,14,Daily,08-01-16 12:00
D99,Macro,1,14,Daily,30-09-05 12:00
D100,Macro,1,14,Daily,30-09-03 12:00
D101,Macro,1,14,Daily,30-09-03 12:00
D102,Macro,1,14,Daily,30-09-03 12:00
D103,Macro,1,14,Daily,30-03-01 12:00
D104,Macro,1,14,Daily,30-03-01 12:00
D105,Macro,1,14,Daily,30-03-01 12:00
D106,Macro,1,14,Daily,30-09-09 12:00
D107,Macro,1,14,Daily,30-09-09 12:00
D108,Macro,1,14,Daily,24-03-14 12:00
D109,Macro,1,14,Daily,24-03-14 12:00
D110,Macro,1,14,Daily,24-03-14 12:00
D111,Macro,1,14,Daily,30-03-01 12:00
D112,Macro,1,14,Daily,30-03-01 12:00
D113,Macro,1,14,Daily,30-03-01 12:00
D114,Macro,1,14,Daily,31-03-05 12:00
D115,Macro,1,14,Daily,31-03-05 12:00
D116,Macro,1,14,Daily,31-03-05 12:00
D117,Macro,1,14,Daily,30-03-01 12:00
D118,Macro,1,14,Daily,30-03-01 12:00
D119,Macro,1,14,Daily,30-03-01 12:00
D120,Macro,1,14,Daily,30-03-01 12:00
D121,Macro,1,14,Daily,30-03-01 12:00
D122,Macro,1,14,Daily,30-03-01 12:00
D123,Macro,1,14,Daily,30-09-05 12:00
D124,Macro,1,14,Daily,30-09-05 12:00
D125,Macro,1,14,Daily,30-09-03 12:00
D126,Macro,1,14,Daily,30-09-03 12:00
D127,Macro,1,14,Daily,30-09-03 12:00
D128,Micro,1,14,Daily,06-09-02 12:00
D129,Micro,1,14,Daily,06-09-02 12:00
D130,Micro,1,14,Daily,03-09-93 12:00
D131,Micro,1,14,Daily,24-04-97 12:00
D132,Micro,1,14,Daily,24-04-97 12:00
D133,Micro,1,14,Daily,30-05-96 12:00
D134,Micro,1,14,Daily,19-04-00 12:00
D135,Micro,1,14,Daily,26-07-01 12:00
D136,Micro,1,14,Daily,30-10-03 12:00
D137,Micro,1,14,Daily,23-10-97 12:00
D138,Micro,1,14,Daily,12-10-06 12:00
D139,Micro,1,14,Daily,14-10-99 12:00
D140,Micro,1,14,Daily,05-01-06 12:00
D141,Micro,1,14,Daily,10-02-14 12:00
D142,Micro,1,14,Daily,10-02-14 12:00
D143,Micro,1,14,Daily,10-02-14 12:00
D144,Micro,1,14,Daily,03-07-14 12:00
D145,Micro,1,14,Daily,01-07-11 12:00
D146,Micro,1,14,Daily,03-01-00 12:00
D147,Micro,1,14,Daily,03-01-00 12:00
D148,Micro,1,14,Daily,03-01-00 12:00
D149,Micro,1,14,Daily,03-01-00 12:00
D150,Micro,1,14,Daily,21-05-13 12:00
D151,Micro,1,14,Daily,21-05-13 12:00
D152,Micro,1,14,Daily,03-01-00 12:00
D153,Micro,1,14,Daily,03-01-00 12:00
D154,Micro,1,14,Daily,03-01-00 12:00
D155,Micro,1,14,Daily,03-01-00 12:00
D156,Micro,1,14,Daily,03-01-00 12:00
D157,Micro,1,14,Daily,03-01-00 12:00
D158,Micro,1,14,Daily,03-01-00 12:00
D159,Micro,1,14,Daily,03-01-00 12:00
D160,Micro,1,14,Daily,03-01-00 12:00
D161,Micro,1,14,Daily,03-01-00 12:00
D162,Micro,1,14,Daily,03-01-00 12:00
D163,Micro,1,14,Daily,03-01-00 12:00
D164,Micro,1,14,Daily,03-01-00 12:00
D165,Micro,1,14,Daily,03-01-00 12:00
D166,Micro,1,14,Daily,18-02-14 12:00
D167,Micro,1,14,Daily,18-02-14 12:00
D168,Micro,1,14,Daily,30-10-12 12:00
D169,Micro,1,14,Daily,17-12-12 12:00
D170,Micro,1,14,Daily,20-09-85 12:00
D171,Micro,1,14,Daily,20-09-85 12:00
D172,Micro,1,14,Daily,20-09-85 12:00
D173,Micro,1,14,Daily,20-09-85 12:00
D174,Micro,1,14,Daily,26-12-00 12:00
D175,Micro,1,14,Daily,26-12-00 12:00
D176,Micro,1,14,Daily,21-12-83 12:00
D177,Micro,1,14,Daily,21-12-83 12:00
D178,Micro,1,14,Daily,21-12-83 12:00
D179,Micro,1,14,Daily,28-09-79 12:00
D180,Micro,1,14,Daily,28-09-79 12:00
D181,Micro,1,14,Daily,28-09-79 12:00
D182,Micro,1,14,Daily,28-09-79 12:00
D183,Micro,1,14,Daily,23-03-84 12:00
D184,Micro,1,14,Daily,23-03-84 12:00
D185,Micro,1,14,Daily,23-03-84 12:00
D186,Micro,1,14,Daily,23-03-84 12:00
D187,Micro,1,14,Daily,22-06-83 12:00
D188,Micro,1,14,Daily,22-06-83 12:00
D189,Micro,1,14,Daily,22-06-83 12:00
D190,Micro,1,14,Daily,21-06-84 12:00
D191,Micro,1,14,Daily,21-06-84 12:00
D192,Micro,1,14,Daily,21-06-84 12:00
D193,Micro,1,14,Daily,22-06-09 12:00
D194,Micro,1,14,Daily,22-06-09 12:00
D195,Micro,1,14,Daily,22-06-09 12:00
D196,Micro,1,14,Daily,22-06-09 12:00
D197,Micro,1,14,Daily,01-04-81 12:00
D198,Micro,1,14,Daily,01-04-81 12:00
D199,Micro,1,14,Daily,01-04-81 12:00
D200,Micro,1,14,Daily,01-04-81 12:00
D201,Micro,1,14,Daily,03-04-13 12:00
D202,Micro,1,14,Daily,22-09-08 12:00
D203,Micro,1,14,Daily,22-09-08 12:00
D204,Micro,1,14,Daily,22-09-08 12:00
D205,Micro,1,14,Daily,03-05-82 12:00
D206,Micro,1,14,Daily,03-05-82 12:00
D207,Micro,1,14,Daily,03-05-82 12:00
D208,Micro,1,14,Daily,22-09-83 12:00
D209,Micro,1,14,Daily,22-09-83 12:00
D210,Micro,1,14,Daily,22-09-83 12:00
D211,Micro,1,14,Daily,22-09-83 12:00
D212,Micro,1,14,Daily,23-03-09 12:00
D213,Micro,1,14,Daily,23-03-09 12:00
D214,Micro,1,14,Daily,23-03-09 12:00
D215,Micro,1,14,Daily,23-03-09 12:00
D216,Micro,1,14,Daily,03-04-13 12:00
D217,Micro,1,14,Daily,03-07-79 12:00
D218,Micro,1,14,Daily,03-07-79 12:00
D219,Micro,1,14,Daily,03-07-79 12:00
D220,Micro,1,14,Daily,03-07-79 12:00
D221,Micro,1,14,Daily,15-08-12 12:00
D222,Micro,1,14,Daily,15-08-12 12:00
D223,Micro,1,14,Daily,23-01-08 12:00
D224,Micro,1,14,Daily,23-01-08 12:00
D225,Micro,1,14,Daily,23-01-08 12:00
D226,Micro,1,14,Daily,21-06-10 12:00
D227,Micro,1,14,Daily,21-06-10 12:00
D228,Micro,1,14,Daily,21-06-10 12:00
D229,Micro,1,14,Daily,21-06-10 12:00
D230,Micro,1,14,Daily,21-12-10 12:00
D231,Micro,1,14,Daily,21-12-10 12:00
D232,Micro,1,14,Daily,21-12-10 12:00
D233,Micro,1,14,Daily,21-09-11 12:00
D234,Micro,1,14,Daily,21-09-11 12:00
D235,Micro,1,14,Daily,20-03-08 12:00
D236,Micro,1,14,Daily,20-03-08 12:00
D237,Micro,1,14,Daily,20-03-08 12:00
D238,Micro,1,14,Daily,20-03-08 12:00
D239,Micro,1,14,Daily,21-06-11 12:00
D240,Micro,1,14,Daily,21-06-11 12:00
D241,Micro,1,14,Daily,21-06-11 12:00
D242,Micro,1,14,Daily,22-03-11 12:00
D243,Micro,1,14,Daily,22-03-11 12:00
D244,Micro,1,14,Daily,22-03-11 12:00
D245,Micro,1,14,Daily,22-03-11 12:00
D246,Micro,1,14,Daily,21-09-10 12:00
D247,Micro,1,14,Daily,21-09-10 12:00
D248,Micro,1,14,Daily,22-12-08 12:00
D249,Micro,1,14,Daily,22-12-08 12:00
D250,Micro,1,14,Daily,22-12-08 12:00
D251,Micro,1,14,Daily,22-12-08 12:00
D252,Micro,1,14,Daily,20-06-08 12:00
D253,Micro,1,14,Daily,20-06-08 12:00
D254,Micro,1,14,Daily,20-06-08 12:00
D255,Micro,1,14,Daily,20-06-08 12:00
D256,Micro,1,14,Daily,21-06-07 12:00
D257,Micro,1,14,Daily,27-01-03 12:00
D258,Micro,1,14,Daily,27-01-03 12:00
D259,Micro,1,14,Daily,27-01-03 12:00
D260,Micro,1,14,Daily,29-10-02 12:00
D261,Micro,1,14,Daily,29-10-02 12:00
D262,Micro,1,14,Daily,29-10-02 12:00
D263,Micro,1,14,Daily,09-09-03 12:00
D264,Micro,1,14,Daily,09-09-03 12:00
D265,Micro,1,14,Daily,09-09-03 12:00
D266,Micro,1,14,Daily,25-04-03 12:00
D267,Micro,1,14,Daily,25-04-03 12:00
D268,Micro,1,14,Daily,25-04-03 12:00
D269,Micro,1,14,Daily,25-04-03 12:00
D270,Micro,1,14,Daily,16-08-02 12:00
D271,Micro,1,14,Daily,16-08-02 12:00
D272,Micro,1,14,Daily,16-08-02 12:00
D273,Micro,1,14,Daily,16-08-02 12:00
D274,Micro,1,14,Daily,17-04-02 12:00
D275,Micro,1,14,Daily,17-04-02 12:00
D276,Micro,1,14,Daily,17-04-02 12:00
D277,Micro,1,14,Daily,17-04-02 12:00
D278,Micro,1,14,Daily,27-11-01 12:00
D279,Micro,1,14,Daily,27-11-01 12:00
D280,Micro,1,14,Daily,27-11-01 12:00
D281,Micro,1,14,Daily,01-11-01 12:00
D282,Micro,1,14,Daily,01-11-01 12:00
D283,Micro,1,14,Daily,01-11-01 12:00
D284,Micro,1,14,Daily,31-05-01 12:00
D285,Micro,1,14,Daily,31-05-01 12:00
D286,Micro,1,14,Daily,23-03-10 12:00
D287,Micro,1,14,Daily,23-03-10 12:00
D288,Micro,1,14,Daily,23-03-10 12:00
D289,Micro,1,14,Daily,23-03-10 12:00
D290,Micro,1,14,Daily,01-04-87 12:00
D291,Micro,1,14,Daily,01-04-87 12:00
D292,Micro,1,14,Daily,01-04-87 12:00
D293,Micro,1,14,Daily,01-04-87 12:00
D294,Micro,1,14,Daily,01-07-85 12:00
D295,Micro,1,14,Daily,20-12-85 12:00
D296,Micro,1,14,Daily,20-12-85 12:00
D297,Micro,1,14,Daily,20-12-85 12:00
D298,Micro,1,14,Daily,20-12-85 12:00
D299,Micro,1,14,Daily,23-12-86 12:00
D300,Micro,1,14,Daily,23-12-86 12:00
D301,Micro,1,14,Daily,23-12-86 12:00
D302,Micro,1,14,Daily,14-04-87 12:00
D303,Micro,1,14,Daily,20-06-85 12:00
D304,Micro,1,14,Daily,20-06-85 12:00
D305,Micro,1,14,Daily,20-06-85 12:00
D306,Micro,1,14,Daily,21-03-85 12:00
D307,Micro,1,14,Daily,21-03-85 12:00
D308,Micro,1,14,Daily,21-03-85 12:00
D309,Micro,1,14,Daily,21-03-85 12:00
D310,Micro,1,14,Daily,20-12-84 12:00
D311,Micro,1,14,Daily,20-12-84 12:00
D312,Micro,1,14,Daily,20-12-84 12:00
D313,Micro,1,14,Daily,20-12-84 12:00
D314,Micro,1,14,Daily,20-09-84 12:00
D315,Micro,1,14,Daily,20-09-84 12:00
D316,Micro,1,14,Daily,20-09-84 12:00
D317,Micro,1,14,Daily,20-09-84 12:00
D318,Micro,1,14,Daily,24-03-86 12:00
D319,Micro,1,14,Daily,24-03-86 12:00
D320,Micro,1,14,Daily,24-03-86 12:00
D321,Micro,1,14,Daily,24-03-86 12:00
D322,Micro,1,14,Daily,18-07-86 12:00
D323,Micro,1,14,Daily,18-07-86 12:00
D324,Micro,1,14,Daily,18-07-86 12:00
D325,Micro,1,14,Daily,18-07-86 12:00
D326,Micro,1,14,Daily,20-12-78 12:00
D327,Micro,1,14,Daily,20-12-78 12:00
D328,Micro,1,14,Daily,20-12-78 12:00
D329,Micro,1,14,Daily,22-09-78 12:00
D330,Micro,1,14,Daily,22-09-78 12:00
D331,Micro,1,14,Daily,22-09-78 12:00
D332,Micro,1,14,Daily,11-08-80 12:00
D333,Micro,1,14,Daily,11-08-80 12:00
D334,Micro,1,14,Daily,11-08-80 12:00
D335,Micro,1,14,Daily,11-08-80 12:00
D336,Micro,1,14,Daily,11-08-80 12:00
D337,Micro,1,14,Daily,11-08-80 12:00
D338,Micro,1,14,Daily,11-08-80 12:00
D339,Micro,1,14,Daily,11-08-80 12:00
D340,Micro,1,14,Daily,23-03-78 12:00
D341,Micro,1,14,Daily,23-03-78 12:00
D342,Micro,1,14,Daily,23-03-78 12:00
D343,Micro,1,14,Daily,23-03-78 12:00
D344,Micro,1,14,Daily,11-05-83 12:00
D345,Micro,1,14,Daily,11-05-83 12:00
D346,Micro,1,14,Daily,11-05-83 12:00
D347,Micro,1,14,Daily,21-03-83 12:00
D348,Micro,1,14,Daily,21-03-83 12:00
D349,Micro,1,14,Daily,21-03-83 12:00
D350,Micro,1,14,Daily,21-03-83 12:00
D351,Micro,1,14,Daily,03-02-83 12:00
D352,Micro,1,14,Daily,03-02-83 12:00
D353,Micro,1,14,Daily,03-02-83 12:00
D354,Micro,1,14,Daily,03-02-83 12:00
D355,Micro,1,14,Daily,25-08-82 12:00
D356,Micro,1,14,Daily,25-08-82 12:00
D357,Micro,1,14,Daily,25-08-82 12:00
D358,Micro,1,14,Daily,25-08-82 12:00
D359,Micro,1,14,Daily,06-04-82 12:00
D360,Micro,1,14,Daily,06-04-82 12:00
D361,Micro,1,14,Daily,06-04-82 12:00
D362,Micro,1,14,Daily,06-04-82 12:00
D363,Micro,1,14,Daily,04-02-82 12:00
D364,Micro,1,14,Daily,04-02-82 12:00
D365,Micro,1,14,Daily,04-02-82 12:00
D366,Micro,1,14,Daily,26-03-81 12:00
D367,Micro,1,14,Daily,26-03-81 12:00
D368,Micro,1,14,Daily,26-03-81 12:00
D369,Micro,1,14,Daily,26-03-81 12:00
D370,Micro,1,14,Daily,03-05-82 12:00
D371,Micro,1,14,Daily,05-12-80 12:00
D372,Micro,1,14,Daily,05-12-80 12:00
D373,Micro,1,14,Daily,05-12-80 12:00
D374,Micro,1,14,Daily,05-12-80 12:00
D375,Micro,1,14,Daily,24-06-80 12:00
D376,Micro,1,14,Daily,24-06-80 12:00
D377,Micro,1,14,Daily,24-06-80 12:00
D378,Micro,1,14,Daily,24-06-80 12:00
D379,Micro,1,14,Daily,07-03-78 12:00
D380,Micro,1,14,Daily,07-03-78 12:00
D381,Micro,1,14,Daily,21-12-79 12:00
D382,Micro,1,14,Daily,21-12-79 12:00
D383,Micro,1,14,Daily,21-12-79 12:00
D384,Micro,1,14,Daily,28-03-79 12:00
D385,Micro,1,14,Daily,28-03-79 12:00
D386,Micro,1,14,Daily,28-03-79 12:00
D387,Micro,1,14,Daily,28-03-79 12:00
D388,Micro,1,14,Daily,06-03-78 12:00
D389,Micro,1,14,Daily,15-08-12 12:00
D390,Micro,1,14,Daily,03-04-13 12:00
D391,Micro,1,14,Daily,21-06-99 12:00
D392,Micro,1,14,Daily,21-06-99 12:00
D393,Micro,1,14,Daily,03-05-82 12:00
D394,Micro,1,14,Daily,03-05-82 12:00
D395,Micro,1,14,Daily,03-05-82 12:00
D396,Micro,1,14,Daily,14-04-80 12:00
D397,Micro,1,14,Daily,14-04-80 12:00
D398,Micro,1,14,Daily,14-04-80 12:00
D399,Micro,1,14,Daily,14-04-80 12:00
D400,Micro,1,14,Daily,30-01-81 12:00
D401,Micro,1,14,Daily,30-01-81 12:00
D402,Micro,1,14,Daily,30-01-81 12:00
D403,Micro,1,14,Daily,20-09-07 12:00
D404,Micro,1,14,Daily,29-10-02 12:00
D405,Micro,1,14,Daily,29-10-02 12:00
D406,Micro,1,14,Daily,29-10-02 12:00
D407,Micro,1,14,Daily,29-10-02 12:00
D408,Micro,1,14,Daily,24-12-84 12:00
D409,Micro,1,14,Daily,23-06-78 12:00
D410,Micro,1,14,Daily,23-06-78 12:00
D411,Micro,1,14,Daily,23-06-78 12:00
D412,Micro,1,14,Daily,25-03-82 12:00
D413,Micro,1,14,Daily,25-03-82 12:00
D414,Micro,1,14,Daily,25-03-82 12:00
D415,Micro,1,14,Daily,15-08-12 12:00
D416,Micro,1,14,Daily,23-09-86 12:00
D417,Micro,1,14,Daily,23-09-86 12:00
D418,Micro,1,14,Daily,23-09-86 12:00
D419,Micro,1,14,Daily,16-06-14 12:00
D420,Micro,1,14,Daily,18-06-14 12:00
D421,Micro,1,14,Daily,19-06-14 12:00
D422,Micro,1,14,Daily,12-09-14 12:00
D423,Micro,1,14,Daily,17-09-14 12:00
D424,Micro,1,14,Daily,19-09-14 12:00
D425,Micro,1,14,Daily,19-09-14 12:00
D426,Micro,1,14,Daily,15-12-14 12:00
D427,Micro,1,14,Daily,17-12-14 12:00
D428,Micro,1,14,Daily,19-12-14 12:00
D429,Micro,1,14,Daily,19-12-14 12:00
D430,Micro,1,14,Daily,16-03-15 12:00
D431,Micro,1,14,Daily,20-03-15 12:00
D432,Micro,1,14,Daily,20-03-15 12:00
D433,Micro,1,14,Daily,17-06-15 12:00
D434,Micro,1,14,Daily,19-06-15 12:00
D435,Micro,1,14,Daily,19-06-15 12:00
D436,Micro,1,14,Daily,14-09-15 12:00
D437,Micro,1,14,Daily,16-09-15 12:00
D438,Micro,1,14,Daily,21-09-15 12:00
D439,Micro,1,14,Daily,21-09-15 12:00
D440,Micro,1,14,Daily,14-12-15 12:00
D441,Micro,1,14,Daily,16-12-15 12:00
D442,Micro,1,14,Daily,14-03-16 12:00
D443,Micro,1,14,Daily,16-03-16 12:00
D444,Micro,1,14,Daily,15-06-16 12:00
D445,Micro,1,14,Daily,14-09-16 12:00
D446,Micro,1,14,Daily,19-09-16 12:00
D447,Micro,1,14,Daily,03-01-00 12:00
D448,Micro,1,14,Daily,03-01-00 12:00
D449,Micro,1,14,Daily,03-01-00 12:00
D450,Micro,1,14,Daily,03-01-00 12:00
D451,Micro,1,14,Daily,03-01-00 12:00
D452,Micro,1,14,Daily,03-01-00 12:00
D453,Micro,1,14,Daily,03-01-00 12:00
D454,Micro,1,14,Daily,03-01-00 12:00
D455,Micro,1,14,Daily,21-10-13 12:00
D456,Micro,1,14,Daily,16-09-05 12:00
D457,Micro,1,14,Daily,23-03-00 12:00
D458,Micro,1,14,Daily,30-03-01 12:00
D459,Micro,1,14,Daily,30-03-01 12:00
D460,Micro,1,14,Daily,30-03-01 12:00
D461,Micro,1,14,Daily,30-03-01 12:00
D462,Micro,1,14,Daily,30-03-01 12:00
D463,Micro,1,14,Daily,30-03-01 12:00
D464,Micro,1,14,Daily,30-03-01 12:00
D465,Micro,1,14,Daily,30-03-01 12:00
D466,Micro,1,14,Daily,30-03-01 12:00
D467,Micro,1,14,Daily,30-03-01 12:00
D468,Micro,1,14,Daily,30-03-01 12:00
D469,Micro,1,14,Daily,30-03-01 12:00
D470,Micro,1,14,Daily,30-03-01 12:00
D471,Micro,1,14,Daily,30-03-01 12:00
D472,Micro,1,14,Daily,30-03-01 12:00
D473,Micro,1,14,Daily,30-03-01 12:00
D474,Micro,1,14,Daily,30-03-01 12:00
D475,Micro,1,14,Daily,30-03-01 12:00
D476,Micro,1,14,Daily,30-03-01 12:00
D477,Micro,1,14,Daily,30-03-01 12:00
D478,Micro,1,14,Daily,30-03-01 12:00
D479,Micro,1,14,Daily,30-03-01 12:00
D480,Micro,1,14,Daily,30-03-01 12:00
D481,Micro,1,14,Daily,30-03-01 12:00
D482,Micro,1,14,Daily,30-03-01 12:00
D483,Micro,1,14,Daily,30-03-01 12:00
D484,Micro,1,14,Daily,30-03-01 12:00
D485,Micro,1,14,Daily,30-03-01 12:00
D486,Micro,1,14,Daily,30-03-01 12:00
D487,Micro,1,14,Daily,30-03-01 12:00
D488,Micro,1,14,Daily,30-03-01 12:00
D489,Micro,1,14,Daily,30-03-01 12:00
D490,Micro,1,14,Daily,30-03-01 12:00
D491,Micro,1,14,Daily,30-03-01 12:00
D492,Micro,1,14,Daily,30-03-01 12:00
D493,Micro,1,14,Daily,30-03-01 12:00
D494,Micro,1,14,Daily,30-03-01 12:00
D495,Micro,1,14,Daily,30-03-01 12:00
D496,Micro,1,14,Daily,30-03-01 12:00
D497,Micro,1,14,Daily,30-03-01 12:00
D498,Micro,1,14,Daily,30-03-01 12:00
D499,Micro,1,14,Daily,30-03-01 12:00
D500,Micro,1,14,Daily,30-03-01 12:00
D501,Micro,1,14,Daily,30-03-01 12:00
D502,Micro,1,14,Daily,30-03-01 12:00
D503,Micro,1,14,Daily,30-03-01 12:00
D504,Micro,1,14,Daily,30-03-01 12:00
D505,Micro,1,14,Daily,30-03-01 12:00
D506,Micro,1,14,Daily,30-03-01 12:00
D507,Micro,1,14,Daily,30-03-01 12:00
D508,Micro,1,14,Daily,30-03-01 12:00
D509,Micro,1,14,Daily,30-03-01 12:00
D510,Micro,1,14,Daily,13-12-10 12:00
D511,Micro,1,14,Daily,13-12-10 12:00
D512,Micro,1,14,Daily,30-03-01 12:00
D513,Micro,1,14,Daily,31-03-05 12:00
D514,Micro,1,14,Daily,31-03-05 12:00
D515,Micro,1,14,Daily,31-03-05 12:00
D516,Micro,1,14,Daily,31-03-05 12:00
D517,Micro,1,14,Daily,31-03-05 12:00
D518,Micro,1,14,Daily,31-03-05 12:00
D519,Micro,1,14,Daily,31-03-05 12:00
D520,Micro,1,14,Daily,31-03-05 12:00
D521,Micro,1,14,Daily,31-03-05 12:00
D522,Micro,1,14,Daily,30-03-01 12:00
D523,Micro,1,14,Daily,30-09-09 12:00
D524,Micro,1,14,Daily,30-09-09 12:00
D525,Micro,1,14,Daily,30-09-09 12:00
D526,Micro,1,14,Daily,30-09-09 12:00
D527,Micro,1,14,Daily,30-09-09 12:00
D528,Micro,1,14,Daily,30-09-09 12:00
D529,Micro,1,14,Daily,30-09-09 12:00
D530,Micro,1,14,Daily,30-09-09 12:00
D531,Micro,1,14,Daily,30-09-09 12:00
D532,Micro,1,14,Daily,30-09-09 12:00
D533,Micro,1,14,Daily,30-09-09 12:00
D534,Micro,1,14,Daily,30-09-09 12:00
D535,Micro,1,14,Daily,30-09-09 12:00
D536,Micro,1,14,Daily,30-09-09 12:00
D537,Micro,1,14,Daily,30-09-09 12:00
D538,Micro,1,14,Daily,30-09-09 12:00
D539,Micro,1,14,Daily,30-09-09 12:00
D540,Micro,1,14,Daily,30-09-09 12:00
D541,Micro,1,14,Daily,30-09-09 12:00
D542,Micro,1,14,Daily,30-09-09 12:00
D543,Micro,1,14,Daily,30-09-09 12:00
D544,Micro,1,14,Daily,30-03-01 12:00
D545,Micro,1,14,Daily,31-03-05 12:00
D546,Micro,1,14,Daily,30-03-01 12:00
D547,Micro,1,14,Daily,30-03-01 12:00
D548,Micro,1,14,Daily,30-03-01 12:00
D549,Micro,1,14,Daily,30-03-01 12:00
D550,Micro,1,14,Daily,30-03-01 12:00
D551,Micro,1,14,Daily,30-03-01 12:00
D552,Micro,1,14,Daily,30-03-01 12:00
D553,Micro,1,14,Daily,30-03-01 12:00
D554,Micro,1,14,Daily,30-03-01 12:00
D555,Micro,1,14,Daily,20-06-12 12:00
D556,Micro,1,14,Daily,21-06-12 12:00
D557,Micro,1,14,Daily,31-03-06 12:00
D558,Micro,1,14,Daily,31-03-06 12:00
