M4id,category,Frequency,Horizon,SP,StartingDate
M110,Macro,12,18,Monthly,01-12-09 12:00
M111,Macro,12,18,Monthly,01-12-09 12:00
M112,Macro,12,18,Monthly,01-12-09 12:00
M113,Macro,12,18,Monthly,01-06-01 12:00
M114,Macro,12,18,Monthly,01-01-47 12:00
M115,Macro,12,18,Monthly,01-06-80 12:00
M116,Macro,12,18,Monthly,01-06-80 12:00
M117,Macro,12,18,Monthly,01-01-47 12:00
M118,Macro,12,18,Monthly,01-01-47 12:00
M119,Macro,12,18,Monthly,01-01-47 12:00
M120,Macro,12,18,Monthly,01-01-47 12:00
M121,Macro,12,18,Monthly,01-01-47 12:00
M122,Macro,12,18,Monthly,01-01-13 12:00
M123,Macro,12,18,Monthly,01-01-47 12:00
M124,Macro,12,18,Monthly,01-12-91 12:00
M125,Macro,12,18,Monthly,01-01-47 12:00
M126,Macro,12,18,Monthly,01-12-91 12:00
M127,Macro,12,18,Monthly,01-12-91 12:00
M128,Macro,12,18,Monthly,01-12-91 12:00
M129,Macro,12,18,Monthly,01-12-91 12:00
M130,Macro,12,18,Monthly,01-07-91 12:00
M131,Macro,12,18,Monthly,01-11-09 12:00
M132,Macro,12,18,Monthly,01-11-09 12:00
M133,Macro,12,18,Monthly,01-11-09 12:00
M134,Macro,12,18,Monthly,01-11-09 12:00
M135,Macro,12,18,Monthly,01-11-09 12:00
M136,Macro,12,18,Monthly,01-11-09 12:00
M137,Macro,12,18,Monthly,01-11-09 12:00
M138,Macro,12,18,Monthly,01-01-75 12:00
M139,Macro,12,18,Monthly,01-01-75 12:00
M140,Macro,12,18,Monthly,01-01-75 12:00
M141,Macro,12,18,Monthly,01-06-02 12:00
M142,Macro,12,18,Monthly,01-12-87 12:00
M143,Macro,12,18,Monthly,01-06-02 12:00
M144,Macro,12,18,Monthly,01-06-84 12:00
M145,Macro,12,18,Monthly,01-01-26 12:00
M146,Macro,12,18,Monthly,01-01-75 12:00
M147,Macro,12,18,Monthly,01-03-09 12:00
M148,Macro,12,18,Monthly,01-01-47 12:00
M149,Macro,12,18,Monthly,01-01-47 12:00
M150,Macro,12,18,Monthly,01-01-47 12:00
M151,Macro,12,18,Monthly,01-01-47 12:00
M152,Macro,12,18,Monthly,01-01-67 12:00
M153,Macro,12,18,Monthly,01-11-09 12:00
M154,Macro,12,18,Monthly,01-11-09 12:00
M155,Macro,12,18,Monthly,01-11-09 12:00
M156,Macro,12,18,Monthly,01-01-67 12:00
M157,Macro,12,18,Monthly,01-01-74 12:00
M158,Macro,12,18,Monthly,01-01-47 12:00
M159,Macro,12,18,Monthly,01-01-74 12:00
M160,Macro,12,18,Monthly,01-06-09 12:00
M161,Macro,12,18,Monthly,01-12-08 12:00
M162,Macro,12,18,Monthly,01-12-08 12:00
M163,Macro,12,18,Monthly,01-06-96 12:00
M164,Macro,12,18,Monthly,01-06-96 12:00
M165,Macro,12,18,Monthly,01-06-06 12:00
M166,Macro,12,18,Monthly,01-01-47 12:00
M167,Macro,12,18,Monthly,01-12-09 12:00
M168,Macro,12,18,Monthly,01-06-82 12:00
M169,Macro,12,18,Monthly,01-01-47 12:00
M170,Macro,12,18,Monthly,01-06-04 12:00
M171,Macro,12,18,Monthly,01-01-75 12:00
M172,Macro,12,18,Monthly,01-01-75 12:00
M173,Macro,12,18,Monthly,01-12-03 12:00
M174,Macro,12,18,Monthly,01-06-81 12:00
M175,Macro,12,18,Monthly,01-06-81 12:00
M176,Macro,12,18,Monthly,01-06-82 12:00
M177,Macro,12,18,Monthly,01-06-85 12:00
M178,Macro,12,18,Monthly,01-06-85 12:00
M179,Macro,12,18,Monthly,01-07-91 12:00
M180,Macro,12,18,Monthly,01-01-26 12:00
M181,Macro,12,18,Monthly,01-01-75 12:00
M182,Macro,12,18,Monthly,01-07-91 12:00
M183,Macro,12,18,Monthly,01-06-85 12:00
M184,Macro,12,18,Monthly,01-12-85 12:00
M185,Macro,12,18,Monthly,01-07-91 12:00
M186,Macro,12,18,Monthly,01-01-26 12:00
M187,Macro,12,18,Monthly,01-01-75 12:00
M188,Macro,12,18,Monthly,01-01-47 12:00
M189,Macro,12,18,Monthly,01-06-85 12:00
M190,Macro,12,18,Monthly,01-12-77 12:00
M191,Macro,12,18,Monthly,01-12-02 12:00
M192,Macro,12,18,Monthly,01-12-03 12:00
M193,Macro,12,18,Monthly,01-01-47 12:00
M194,Macro,12,18,Monthly,01-06-06 12:00
M195,Macro,12,18,Monthly,01-06-06 12:00
M196,Macro,12,18,Monthly,01-01-47 12:00
M197,Macro,12,18,Monthly,01-12-83 12:00
M198,Macro,12,18,Monthly,01-01-58 12:00
M199,Macro,12,18,Monthly,01-01-75 12:00
M200,Macro,12,18,Monthly,01-12-82 12:00
M201,Macro,12,18,Monthly,01-07-91 12:00
M202,Macro,12,18,Monthly,01-06-84 12:00
M203,Macro,12,18,Monthly,01-12-08 12:00
M204,Macro,12,18,Monthly,01-04-09 12:00
M205,Macro,12,18,Monthly,01-12-08 12:00
M206,Macro,12,18,Monthly,01-01-39 12:00
M207,Macro,12,18,Monthly,01-12-06 12:00
M208,Macro,12,18,Monthly,01-01-67 12:00
M209,Macro,12,18,Monthly,01-01-67 12:00
M210,Macro,12,18,Monthly,01-01-47 12:00
M211,Macro,12,18,Monthly,01-01-13 12:00
M212,Macro,12,18,Monthly,01-12-75 12:00
M213,Macro,12,18,Monthly,01-12-00 12:00
M214,Macro,12,18,Monthly,01-12-75 12:00
M215,Macro,12,18,Monthly,01-12-01 12:00
M216,Macro,12,18,Monthly,01-12-08 12:00
M217,Macro,12,18,Monthly,01-12-08 12:00
M218,Macro,12,18,Monthly,01-12-08 12:00
M219,Macro,12,18,Monthly,01-12-08 12:00
M220,Macro,12,18,Monthly,01-12-08 12:00
M221,Macro,12,18,Monthly,01-12-08 12:00
M222,Macro,12,18,Monthly,01-12-08 12:00
M223,Macro,12,18,Monthly,01-12-03 12:00
M224,Macro,12,18,Monthly,01-06-93 12:00
M225,Macro,12,18,Monthly,01-06-93 12:00
M226,Macro,12,18,Monthly,01-12-03 12:00
M227,Macro,12,18,Monthly,01-12-03 12:00
M228,Macro,12,18,Monthly,01-12-03 12:00
M229,Macro,12,18,Monthly,01-06-01 12:00
M230,Macro,12,18,Monthly,01-06-01 12:00
M231,Macro,12,18,Monthly,01-12-03 12:00
M232,Macro,12,18,Monthly,01-06-89 12:00
M233,Macro,12,18,Monthly,01-12-83 12:00
M234,Macro,12,18,Monthly,01-12-83 12:00
M235,Macro,12,18,Monthly,01-12-95 12:00
M236,Macro,12,18,Monthly,01-12-02 12:00
M237,Macro,12,18,Monthly,01-12-87 12:00
M238,Macro,12,18,Monthly,01-06-08 12:00
M239,Macro,12,18,Monthly,01-06-08 12:00
M240,Macro,12,18,Monthly,01-12-03 12:00
M241,Macro,12,18,Monthly,01-12-03 12:00
M242,Macro,12,18,Monthly,01-12-03 12:00
M243,Macro,12,18,Monthly,01-06-92 12:00
M244,Macro,12,18,Monthly,01-12-94 12:00
M245,Macro,12,18,Monthly,01-12-94 12:00
M246,Macro,12,18,Monthly,01-12-09 12:00
M247,Macro,12,18,Monthly,01-12-04 12:00
M248,Macro,12,18,Monthly,01-12-05 12:00
M249,Macro,12,18,Monthly,01-12-96 12:00
M250,Macro,12,18,Monthly,01-12-92 12:00
M251,Macro,12,18,Monthly,01-12-92 12:00
M252,Macro,12,18,Monthly,01-12-03 12:00
M253,Macro,12,18,Monthly,01-12-97 12:00
M254,Macro,12,18,Monthly,01-12-97 12:00
M255,Macro,12,18,Monthly,01-12-08 12:00
M256,Macro,12,18,Monthly,01-12-05 12:00
M257,Macro,12,18,Monthly,01-12-05 12:00
M258,Macro,12,18,Monthly,01-12-05 12:00
M259,Macro,12,18,Monthly,01-12-06 12:00
M260,Macro,12,18,Monthly,01-12-92 12:00
M261,Macro,12,18,Monthly,01-12-01 12:00
M262,Macro,12,18,Monthly,01-12-02 12:00
M263,Macro,12,18,Monthly,01-12-02 12:00
M264,Macro,12,18,Monthly,01-12-09 12:00
M265,Macro,12,18,Monthly,01-12-06 12:00
M266,Macro,12,18,Monthly,01-05-08 12:00
M267,Macro,12,18,Monthly,1879-03-01 12:00:00
M268,Macro,12,18,Monthly,01-01-07 12:00
M269,Macro,12,18,Monthly,01-01-07 12:00
M270,Macro,12,18,Monthly,1871-07-01 12:00:00
M271,Macro,12,18,Monthly,01-01-19 12:00
M272,Macro,12,18,Monthly,01-01-21 12:00
M273,Macro,12,18,Monthly,01-01-21 12:00
M274,Macro,12,18,Monthly,01-01-19 12:00
M275,Macro,12,18,Monthly,01-01-37 12:00
M276,Macro,12,18,Monthly,01-01-20 12:00
M277,Macro,12,18,Monthly,01-07-28 12:00
M278,Macro,12,18,Monthly,01-01-12 12:00
M279,Macro,12,18,Monthly,01-03-18 12:00
M280,Macro,12,18,Monthly,01-01-25 12:00
M281,Macro,12,18,Monthly,01-01-20 12:00
M282,Macro,12,18,Monthly,01-01-40 12:00
M283,Macro,12,18,Monthly,01-01-39 12:00
M284,Macro,12,18,Monthly,01-01-42 12:00
M285,Macro,12,18,Monthly,01-01-14 12:00
M286,Macro,12,18,Monthly,01-04-17 12:00
M287,Macro,12,18,Monthly,01-01-45 12:00
M288,Macro,12,18,Monthly,01-01-39 12:00
M289,Macro,12,18,Monthly,01-01-19 12:00
M290,Macro,12,18,Monthly,01-04-32 12:00
M291,Macro,12,18,Monthly,01-01-29 12:00
M292,Macro,12,18,Monthly,01-01-42 12:00
M293,Macro,12,18,Monthly,01-01-42 12:00
M294,Macro,12,18,Monthly,01-01-45 12:00
M295,Macro,12,18,Monthly,01-01-39 12:00
M296,Macro,12,18,Monthly,01-01-39 12:00
M297,Macro,12,18,Monthly,01-01-39 12:00
M298,Macro,12,18,Monthly,01-01-23 12:00
M299,Macro,12,18,Monthly,01-07-07 12:00
M300,Macro,12,18,Monthly,01-01-39 12:00
M301,Macro,12,18,Monthly,01-01-24 12:00
M302,Macro,12,18,Monthly,01-01-18 12:00
M303,Macro,12,18,Monthly,1887-09-01 12:00:00
M304,Macro,12,18,Monthly,1878-03-01 12:00:00
M305,Macro,12,18,Monthly,1895-07-01 12:00:00
M306,Macro,12,18,Monthly,1846-01-01 12:00:00
M307,Macro,12,18,Monthly,1846-01-01 12:00:00
M308,Macro,12,18,Monthly,1892-01-01 12:00:00
M309,Macro,12,18,Monthly,1892-01-01 12:00:00
M310,Macro,12,18,Monthly,01-07-20 12:00
M311,Macro,12,18,Monthly,01-01-18 12:00
M312,Macro,12,18,Monthly,01-01-20 12:00
M313,Macro,12,18,Monthly,01-01-20 12:00
M314,Macro,12,18,Monthly,01-01-20 12:00
M315,Macro,12,18,Monthly,01-01-20 12:00
M316,Macro,12,18,Monthly,1887-04-01 12:00:00
M317,Macro,12,18,Monthly,01-04-19 12:00
M318,Macro,12,18,Monthly,01-01-20 12:00
M319,Macro,12,18,Monthly,1890-01-01 12:00:00
M320,Macro,12,18,Monthly,1890-01-01 12:00:00
M321,Macro,12,18,Monthly,01-07-07 12:00
M322,Macro,12,18,Monthly,01-11-10 12:00
M323,Macro,12,18,Monthly,01-03-30 12:00
M324,Macro,12,18,Monthly,01-01-20 12:00
M325,Macro,12,18,Monthly,01-01-31 12:00
M326,Macro,12,18,Monthly,1890-01-01 12:00:00
M327,Macro,12,18,Monthly,01-01-02 12:00
M328,Macro,12,18,Monthly,1885-01-01 12:00:00
M329,Macro,12,18,Monthly,1890-01-01 12:00:00
M330,Macro,12,18,Monthly,01-01-10 12:00
M331,Macro,12,18,Monthly,1880-01-01 12:00:00
M332,Macro,12,18,Monthly,1880-01-01 12:00:00
M333,Macro,12,18,Monthly,1880-01-01 12:00:00
M334,Macro,12,18,Monthly,1880-01-01 12:00:00
M335,Macro,12,18,Monthly,01-01-25 12:00
M336,Macro,12,18,Monthly,01-01-13 12:00
M337,Macro,12,18,Monthly,01-01-13 12:00
M338,Macro,12,18,Monthly,01-07-33 12:00
M339,Macro,12,18,Monthly,01-01-19 12:00
M340,Macro,12,18,Monthly,1890-01-01 12:00:00
M341,Macro,12,18,Monthly,01-01-47 12:00
M342,Macro,12,18,Monthly,1890-01-01 12:00:00
M343,Macro,12,18,Monthly,01-01-13 12:00
M344,Macro,12,18,Monthly,01-01-18 12:00
M345,Macro,12,18,Monthly,01-01-37 12:00
M346,Macro,12,18,Monthly,01-07-24 12:00
M347,Macro,12,18,Monthly,01-01-53 12:00
M348,Macro,12,18,Monthly,01-01-57 12:00
M349,Macro,12,18,Monthly,01-01-53 12:00
M350,Macro,12,18,Monthly,01-07-05 12:00
M351,Macro,12,18,Monthly,01-07-05 12:00
M352,Macro,12,18,Monthly,01-07-05 12:00
M353,Macro,12,18,Monthly,01-07-05 12:00
M354,Macro,12,18,Monthly,1878-01-01 12:00:00
M355,Macro,12,18,Monthly,1878-01-01 12:00:00
M356,Macro,12,18,Monthly,1878-01-01 12:00:00
M357,Macro,12,18,Monthly,01-07-33 12:00
M358,Macro,12,18,Monthly,01-07-33 12:00
M359,Macro,12,18,Monthly,01-07-33 12:00
M360,Macro,12,18,Monthly,01-01-01 12:00
M361,Macro,12,18,Monthly,1882-01-01 12:00:00
M362,Macro,12,18,Monthly,1882-01-01 12:00:00
M363,Macro,12,18,Monthly,01-01-01 12:00
M364,Macro,12,18,Monthly,01-01-01 12:00
M365,Macro,12,18,Monthly,1878-01-01 12:00:00
M366,Macro,12,18,Monthly,1878-01-01 12:00:00
M367,Macro,12,18,Monthly,1885-01-01 12:00:00
M368,Macro,12,18,Monthly,1867-01-01 12:00:00
M369,Macro,12,18,Monthly,1882-07-01 12:00:00
M370,Macro,12,18,Monthly,01-01-19 12:00
M371,Macro,12,18,Monthly,01-01-38 12:00
M372,Macro,12,18,Monthly,1889-01-01 12:00:00
M373,Macro,12,18,Monthly,01-08-20 12:00
M374,Macro,12,18,Monthly,01-07-21 12:00
M375,Macro,12,18,Monthly,01-01-22 12:00
M376,Macro,12,18,Monthly,01-01-17 12:00
M377,Macro,12,18,Monthly,01-01-19 12:00
M378,Macro,12,18,Monthly,01-01-19 12:00
M379,Macro,12,18,Monthly,01-01-19 12:00
M380,Macro,12,18,Monthly,01-01-19 12:00
M381,Macro,12,18,Monthly,01-01-19 12:00
M382,Macro,12,18,Monthly,01-01-19 12:00
M383,Macro,12,18,Monthly,01-01-19 12:00
M384,Macro,12,18,Monthly,01-01-24 12:00
M385,Macro,12,18,Monthly,1855-01-01 12:00:00
M386,Macro,12,18,Monthly,01-07-21 12:00
M387,Macro,12,18,Monthly,01-07-21 12:00
M388,Macro,12,18,Monthly,01-01-47 12:00
M389,Macro,12,18,Monthly,01-01-47 12:00
M390,Macro,12,18,Monthly,01-01-39 12:00
M391,Macro,12,18,Monthly,01-01-47 12:00
M392,Macro,12,18,Monthly,01-01-19 12:00
M393,Macro,12,18,Monthly,01-06-14 12:00
M394,Macro,12,18,Monthly,01-01-19 12:00
M395,Macro,12,18,Monthly,01-08-45 12:00
M396,Macro,12,18,Monthly,01-04-48 12:00
M397,Macro,12,18,Monthly,01-06-41 12:00
M398,Macro,12,18,Monthly,01-04-51 12:00
M399,Macro,12,18,Monthly,01-01-29 12:00
M400,Macro,12,18,Monthly,01-01-10 12:00
M401,Macro,12,18,Monthly,01-01-38 12:00
M402,Macro,12,18,Monthly,01-01-29 12:00
M403,Macro,12,18,Monthly,01-01-48 12:00
M404,Macro,12,18,Monthly,01-01-19 12:00
M405,Macro,12,18,Monthly,01-01-47 12:00
M406,Macro,12,18,Monthly,01-01-19 12:00
M407,Macro,12,18,Monthly,01-01-19 12:00
M408,Macro,12,18,Monthly,01-01-25 12:00
M409,Macro,12,18,Monthly,01-01-19 12:00
M410,Macro,12,18,Monthly,01-01-47 12:00
M411,Macro,12,18,Monthly,01-01-47 12:00
M412,Macro,12,18,Monthly,01-01-14 12:00
M413,Macro,12,18,Monthly,01-06-14 12:00
M414,Macro,12,18,Monthly,01-11-15 12:00
M415,Macro,12,18,Monthly,1790-01-01 12:00:00
M416,Macro,12,18,Monthly,01-01-29 12:00
M417,Macro,12,18,Monthly,01-01-29 12:00
M418,Macro,12,18,Monthly,01-07-45 12:00
M419,Macro,12,18,Monthly,01-01-29 12:00
M420,Macro,12,18,Monthly,01-09-52 12:00
M421,Macro,12,18,Monthly,01-01-29 12:00
M422,Macro,12,18,Monthly,01-01-29 12:00
M423,Macro,12,18,Monthly,01-01-48 12:00
M424,Macro,12,18,Monthly,1888-01-01 12:00:00
M425,Macro,12,18,Monthly,01-01-17 12:00
M426,Macro,12,18,Monthly,01-01-29 12:00
M427,Macro,12,18,Monthly,01-01-29 12:00
M428,Macro,12,18,Monthly,01-01-47 12:00
M429,Macro,12,18,Monthly,1878-06-01 12:00:00
M430,Macro,12,18,Monthly,01-01-14 12:00
M431,Macro,12,18,Monthly,01-03-19 12:00
M432,Macro,12,18,Monthly,01-01-14 12:00
M433,Macro,12,18,Monthly,1878-06-01 12:00:00
M434,Macro,12,18,Monthly,01-01-18 12:00
M435,Macro,12,18,Monthly,01-01-29 12:00
M436,Macro,12,18,Monthly,01-07-30 12:00
M437,Macro,12,18,Monthly,01-07-39 12:00
M438,Macro,12,18,Monthly,1879-01-01 12:00:00
M439,Macro,12,18,Monthly,01-11-14 12:00
M440,Macro,12,18,Monthly,01-01-32 12:00
M441,Macro,12,18,Monthly,01-07-39 12:00
M442,Macro,12,18,Monthly,01-10-39 12:00
M443,Macro,12,18,Monthly,1872-01-01 12:00:00
M444,Macro,12,18,Monthly,01-01-90 12:00
M445,Macro,12,18,Monthly,01-01-94 12:00
M446,Macro,12,18,Monthly,01-01-87 12:00
M447,Macro,12,18,Monthly,01-01-03 12:00
M448,Macro,12,18,Monthly,01-06-88 12:00
M449,Macro,12,18,Monthly,01-01-01 12:00
M450,Macro,12,18,Monthly,01-01-00 12:00
M451,Macro,12,18,Monthly,01-01-98 12:00
M452,Macro,12,18,Monthly,01-01-98 12:00
M453,Macro,12,18,Monthly,01-01-98 12:00
M454,Macro,12,18,Monthly,01-01-96 12:00
M455,Macro,12,18,Monthly,01-01-55 12:00
M456,Macro,12,18,Monthly,01-01-80 12:00
M457,Macro,12,18,Monthly,01-01-96 12:00
M458,Macro,12,18,Monthly,01-01-96 12:00
M459,Macro,12,18,Monthly,01-10-96 12:00
M460,Macro,12,18,Monthly,01-07-94 12:00
M461,Macro,12,18,Monthly,01-07-94 12:00
M462,Macro,12,18,Monthly,01-07-94 12:00
M463,Macro,12,18,Monthly,01-07-94 12:00
M464,Macro,12,18,Monthly,01-01-71 12:00
M465,Macro,12,18,Monthly,01-01-89 12:00
M466,Macro,12,18,Monthly,01-01-71 12:00
M467,Macro,12,18,Monthly,01-01-89 12:00
M468,Macro,12,18,Monthly,01-12-96 12:00
M469,Macro,12,18,Monthly,01-12-00 12:00
M470,Macro,12,18,Monthly,01-12-98 12:00
M471,Macro,12,18,Monthly,01-01-99 12:00
M472,Macro,12,18,Monthly,01-12-98 12:00
M473,Macro,12,18,Monthly,01-01-92 12:00
M474,Macro,12,18,Monthly,01-01-92 12:00
M475,Macro,12,18,Monthly,01-12-04 12:00
M476,Macro,12,18,Monthly,01-12-04 12:00
M477,Macro,12,18,Monthly,01-12-04 12:00
M478,Macro,12,18,Monthly,01-01-98 12:00
M479,Macro,12,18,Monthly,01-01-96 12:00
M480,Macro,12,18,Monthly,01-12-99 12:00
M481,Macro,12,18,Monthly,01-01-96 12:00
M482,Macro,12,18,Monthly,01-01-96 12:00
M483,Macro,12,18,Monthly,01-01-96 12:00
M484,Macro,12,18,Monthly,01-12-03 12:00
M485,Macro,12,18,Monthly,01-01-96 12:00
M486,Macro,12,18,Monthly,01-01-96 12:00
M487,Macro,12,18,Monthly,01-01-96 12:00
M488,Macro,12,18,Monthly,01-01-96 12:00
M489,Macro,12,18,Monthly,01-01-96 12:00
M490,Macro,12,18,Monthly,01-01-96 12:00
M491,Macro,12,18,Monthly,01-01-96 12:00
M492,Macro,12,18,Monthly,01-01-96 12:00
M493,Macro,12,18,Monthly,01-01-96 12:00
M494,Macro,12,18,Monthly,01-01-96 12:00
M495,Macro,12,18,Monthly,01-01-96 12:00
M496,Macro,12,18,Monthly,01-01-55 12:00
M497,Macro,12,18,Monthly,01-01-96 12:00
M498,Macro,12,18,Monthly,01-01-96 12:00
M499,Macro,12,18,Monthly,01-01-96 12:00
M500,Macro,12,18,Monthly,01-01-96 12:00
M501,Macro,12,18,Monthly,01-12-00 12:00
M502,Macro,12,18,Monthly,01-01-96 12:00
M503,Macro,12,18,Monthly,01-01-98 12:00
M504,Macro,12,18,Monthly,01-01-96 12:00
M505,Macro,12,18,Monthly,01-01-96 12:00
M506,Macro,12,18,Monthly,01-01-96 12:00
M507,Macro,12,18,Monthly,01-01-96 12:00
M508,Macro,12,18,Monthly,01-01-96 12:00
M509,Macro,12,18,Monthly,01-01-96 12:00
M510,Macro,12,18,Monthly,01-12-98 12:00
M511,Macro,12,18,Monthly,01-12-98 12:00
M512,Macro,12,18,Monthly,01-01-96 12:00
M513,Macro,12,18,Monthly,01-01-96 12:00
M514,Macro,12,18,Monthly,01-01-96 12:00
M515,Macro,12,18,Monthly,01-11-92 12:00
M516,Macro,12,18,Monthly,01-01-06 12:00
M517,Macro,12,18,Monthly,01-01-06 12:00
M518,Macro,12,18,Monthly,01-01-90 12:00
M519,Macro,12,18,Monthly,01-01-90 12:00
M520,Macro,12,18,Monthly,01-01-90 12:00
M521,Macro,12,18,Monthly,01-01-90 12:00
M522,Macro,12,18,Monthly,01-01-90 12:00
M523,Macro,12,18,Monthly,01-01-95 12:00
M524,Macro,12,18,Monthly,01-01-95 12:00
M525,Macro,12,18,Monthly,01-01-90 12:00
M526,Macro,12,18,Monthly,01-01-57 12:00
M527,Macro,12,18,Monthly,01-01-96 12:00
M528,Macro,12,18,Monthly,01-01-96 12:00
M529,Macro,12,18,Monthly,01-01-96 12:00
M530,Macro,12,18,Monthly,01-01-95 12:00
M531,Macro,12,18,Monthly,01-01-95 12:00
M532,Macro,12,18,Monthly,01-01-96 12:00
